"{{0., 0}, 0.4123711340206186, 0.4123711340206186, 0.4155398754383326, 0.4186145346366341, 0.4202177186659004, 0.42335151508945446, 0.4256938359043223, 0.4280768863811121, 0.43082189462091114, 0.43319298290744224, 0.435766941481755, 0.43833186220873865, 0.44081278457274464, 0.4433898038260216, 0.4459195684395806, 0.4484557180481872, 0.45101550211848895, 0.4535546600245346, 0.4561085892525943, 0.4586635338468521, 0.4612153346376955, 0.46377465953538455, 0.46633256741852575, 0.46889236942333024, 0.4714548615109737, 0.4740172664500927, 0.47658163134848486, 0.4791469517093757, 0.4817128781416402, 0.48427992174990325, 0.48684740698215423, 0.4894154174098419, 0.4919838666294656, 0.4945524609348333, 0.49712119828172513, 0.4996898878958992, 0.5022583828968481, 0.5048265863689313, 0.5073943298194641, 0.5099614917611777, 0.5125279395859524, 0.5150935288574197, 0.5176581329547395, 0.5202216138607215, 0.5227838367127238, 0.5253446698330186, 0.5279039775434017, 0.530461627400905, 0.533017486602711, 0.5355714220552563, 0.5381233021579457, 0.5406729950540785, 0.5432203695601858, 0.5457652951722095, 0.5483076416640441, 0.5508472795509263, 0.5533840798905243, 0.5559179143157874, 0.5584486551642883, 0.5609761753954774, 0.5635003486711694, 0.56602104937749, 0.568538152623525, 0.5710515342914855, 0.57356107104617, 0.5760666403586745, 0.5785681205352069, 0.581065390732854, 0.5835583309849419, 0.5860468222223677, 0.5885307462932536, 0.5910099859853141, 0.5934844250453697, 0.5959539481993692, 0.598418441172309, 0.6008777907069761, 0.6033318845828758, 0.6057806116345024, 0.6082238617691058, 0.6106615259842059, 0.6130934963845136, 0.6155196661984657, 0.6179399297943234, 0.6203541826957739, 0.6227623215971076, 0.6251642443779248, 0.6275598501173714, 0.6299490391079204, 0.6323317128686785, 0.6347077741582217, 0.637077126986964, 0.639439676629047, 0.6417953296337605, 0.6441439938364839, 0.646485578369154, 0.6488199936702569, 0.651147151494343, 0.6534669649210674, 0.6557793483637544, 0.6580842175774895}","{{0., 1}, 0.4123711340206186, 0.4123711340206186, 0.3923775352384007, 0.38370160984852003, 0.3964235586532668, 0.39371101578686446, 0.40330671004310403, 0.4262512300089635, 0.4418871899099955, 0.46208568291114815, 0.48443733486374785, 0.5034204114664349, 0.5116084688804743, 0.5088571702753318, 0.5111934494931754, 0.5137866798579657, 0.5160071163446234, 0.5229171656680034, 0.5159322417369281, 0.5027649130186944, 0.5075158424253245, 0.5148684282211207, 0.518454590429424, 0.5213385798416809, 0.5103979065182953, 0.4914403958952901, 0.48769238085328404, 0.49224440704795747, 0.492885085007441, 0.4958220977103268, 0.494881283893825, 0.5044615401468475, 0.5208415387758937, 0.5208705398999549, 0.5242635831586807, 0.5309370311489079, 0.520855516880512, 0.5037302016428211, 0.48822350856728153, 0.478382793331977, 0.4817538874441407, 0.48595559881834166, 0.48556613308050356, 0.4982869547375303, 0.5121167111781881, 0.5101633604432467, 0.5134325067716661, 0.5174144863681538, 0.5032742756256998, 0.4851589053235753, 0.4807741630127288, 0.48372265157574335, 0.4842521579235526, 0.4866314813876052, 0.5008069094482673, 0.5165988931518882, 0.5162231941807371, 0.5187819859318878, 0.52620671362515, 0.5162832849205851, 0.49781793306992195, 0.4819350763045989, 0.4747990330622822, 0.4806678034512043, 0.4820207527894519, 0.4900735564012746, 0.5142653956752157, 0.5242082676920845, 0.5248561879580236, 0.5303815382786865, 0.5220309595674091, 0.5037186083047354, 0.48984368280415885, 0.47396759598464966, 0.4680363644591471, 0.472502326552408, 0.48159793803697293, 0.5050265066141223, 0.5271404126022505, 0.5376690106282824, 0.5429514206240209, 0.5383004285048896, 0.5219773634375127, 0.5072940223621244, 0.4930546710620428, 0.47614380243269316, 0.4685031407443978, 0.46934323911194153, 0.47056202540455905, 0.48224978603937074, 0.5052988031646932, 0.5247786037437003, 0.5357635665333558, 0.5365369849212815, 0.5285098251822856, 0.5129509785668211, 0.49590875482471736, 0.4890315860869534, 0.4908158622019716, 0.4920871982810787}","{{0., 2}, 0.4123711340206186, 0.4123711340206186, 0.3819692481072593, 0.3649201535185266, 0.37349387405293466, 0.37685345584673346, 0.4080159403346474, 0.4394459939934059, 0.4656030864312487, 0.5009637494908095, 0.5146674326415438, 0.5125789730739188, 0.5152333954666514, 0.513007391931759, 0.5118319408210386, 0.5018117239836888, 0.48556203535247006, 0.493791360843371, 0.49826014082949205, 0.49209160973261, 0.49683488827573496, 0.4965826975826435, 0.5003452008066576, 0.5104937848563835, 0.5113651047399059, 0.5146827260697744, 0.5233721721450723, 0.5272751005979892, 0.5110966992633229, 0.4953422566364032, 0.5000459634997829, 0.49873119628164575, 0.4953141549599012, 0.4985577279032804, 0.5021457525453437, 0.5068414642092697, 0.5092514899591087, 0.5117955311116373, 0.515485559322653, 0.5185258987713064, 0.5212049163384824, 0.5076498930577455, 0.492825611401983, 0.49915700602034796, 0.4991155371978594, 0.49726925974067043, 0.500538192645367, 0.49613176765292427, 0.49978803783014714, 0.5106386804191576, 0.5171511457356445, 0.5210367759533332, 0.5234230592644841, 0.5267379563716099, 0.5160003487341092, 0.5019681414432244, 0.5092915420136236, 0.5147552048347663, 0.5156352111847307, 0.5191791454726444, 0.5030894485468868, 0.48539358661888654, 0.491689724426962, 0.4902336166712282, 0.48313853021235265, 0.4877688468669621, 0.5036712587748775, 0.5212151724048697, 0.5198088634616698, 0.5254025556031023, 0.5347847790587825, 0.5321942445526247, 0.5201512029748098, 0.4929227190286211, 0.48488665560288113, 0.49628014581186997, 0.49562921311879116, 0.4943885013118191, 0.49807089069000743, 0.49878674568282, 0.501629175765882, 0.5049289169001071, 0.5059218487830013, 0.5081872409227123, 0.5076455301693614, 0.5070360880430335, 0.49493871586079524, 0.480735729177559, 0.48980965443670776, 0.4921397082243807, 0.48759872324780196, 0.49268722119975505, 0.5086982495858471, 0.5258443022991609, 0.529020212799376, 0.5399316030452967, 0.5474742474912488, 0.5436964781554499, 0.5327190642529885, 0.5034961124741453}","{{0., 3}, 0.4123711340206186, 0.4123711340206186, 0.3760773269454285, 0.3516088220008494, 0.35940151630925854, 0.368215369406113, 0.40667167083434497, 0.4453826022877353, 0.4775653705334607, 0.5188974302426765, 0.5379679655022195, 0.5358149493460975, 0.5441510120415811, 0.5332853402951424, 0.4952151414133168, 0.4643598310815121, 0.44805886795919914, 0.4462155085645023, 0.4469933116493662, 0.4671417427831026, 0.5119371983431606, 0.5505360180314174, 0.5884110546092727, 0.6125536688647297, 0.5972188521444839, 0.5661455273676776, 0.5363546447587596, 0.5043769280641905, 0.47012554619536373, 0.43418767498057553, 0.41502906577204246, 0.4330037862004136, 0.46626529352131796, 0.5010216817306974, 0.5407135104828475, 0.5778956692913266, 0.6015102961080201, 0.5876129374161969, 0.5523637765059508, 0.5224566458777913, 0.48798884314681684, 0.4486165527304442, 0.4360375442201429, 0.4422394744373744, 0.4567214779806218, 0.49820593498340765, 0.5359799100614551, 0.5710221261964192, 0.5959230960669823, 0.5980170672755427, 0.5882177447884243, 0.5559583492742306, 0.5256947043568945, 0.49458502494941425, 0.4534492763032216, 0.4343305738787807, 0.43450792656079673, 0.45030174443656346, 0.4888458521926964, 0.5232158794205509, 0.5590856907204058, 0.5810351984822608, 0.5756113340610903, 0.5614864299476323, 0.5289681091949305, 0.49535770481071634, 0.45836111624129106, 0.4195315969241031, 0.4039704227350336, 0.41970486481325975, 0.4559388448101852, 0.49015223927248497, 0.5240810609859341, 0.5638686425515929, 0.5888386585497861, 0.5752226678299776, 0.5474166094356913, 0.5215498714933768, 0.48508267358264245, 0.4489096014779693, 0.41271553926737997, 0.39426617583283985, 0.41540192981677754, 0.45083346698364724, 0.4886324461311154, 0.5311549346254522, 0.5681605879482734, 0.5869278284096056, 0.5936564184289692, 0.5878631712569973, 0.5589856057667759, 0.5296891286259029, 0.4983847071830692, 0.45618817906729325, 0.4380818290472316, 0.44161306803277844, 0.46074380801462334, 0.5025993575270827, 0.5370709249199145, 0.5767633304590749}","{{0., 4}, 0.4123711340206186, 0.4123711340206186, 0.37229216451151687, 0.3474116160995031, 0.35627411350771965, 0.3606085911984076, 0.39779558591815933, 0.43687215421570325, 0.4742469786216416, 0.5231080404416067, 0.5644985122336068, 0.587314225636993, 0.5938328243039136, 0.5796877925805954, 0.5371033418876632, 0.49711296952353967, 0.4560746631429935, 0.4097454207468336, 0.39302335433785307, 0.41142633094765346, 0.4394843426674818, 0.4743452314217388, 0.5220269995574749, 0.5683261098593988, 0.6121441172201425, 0.6186099966830914, 0.5801434702584644, 0.5467276376644391, 0.5096751636434609, 0.4646168432154978, 0.42480285550454827, 0.40410559035387816, 0.4288191948243184, 0.4694401378761846, 0.5069057089089656, 0.5581166831429905, 0.6081225637822484, 0.6331055411082509, 0.621077175223659, 0.5919365574134527, 0.5685871012303747, 0.5397344440601322, 0.5037130414612891, 0.4658553197268017, 0.42756351847578433, 0.4064327679439399, 0.42459784700495695, 0.46941857320015, 0.514768720242482, 0.5587673701459682, 0.6028929055853759, 0.6233834757834754, 0.6048164264626921, 0.5785895559941526, 0.5510129176829968, 0.5132436839492877, 0.4794893883662197, 0.4407928509648137, 0.4154801542808281, 0.414776226440013, 0.43225178110787865, 0.4739632043825431, 0.5174711224129683, 0.5637514535114191, 0.5930542358196247, 0.6005257335527316, 0.6179544640182193, 0.6089841371648311, 0.5756871062139874, 0.5487284498465955, 0.5103331837605478, 0.4709044818551278, 0.43246629361442956, 0.4073656453785839, 0.4088297546374526, 0.4244529219210966, 0.4688456163506775, 0.5168230359049466, 0.5565741778563627, 0.5881180957315304, 0.5931718064223184, 0.5784004976272379, 0.5441292686204589, 0.5039014606703957, 0.46534664278607285, 0.4494637300721567, 0.4555318363053105, 0.4508677570527917, 0.47183311127481725, 0.5236887248667343, 0.5394094374435248, 0.5356927139873209, 0.5448911750332375, 0.5487133617551557, 0.5361214032265949, 0.499647202905666, 0.47927195697111313, 0.4720786983790527, 0.45831894056462125, 0.46262315511138574}","{{0., 5}, 0.4123711340206186, 0.4123711340206186, 0.369657195653706, 0.343113146008449, 0.35565299246052384, 0.36308794890193286, 0.4051659879913452, 0.4590033458926305, 0.5063297521492698, 0.554686135039263, 0.6021698221471801, 0.634210887269113, 0.6235881538376591, 0.5888319740058812, 0.5544360189578503, 0.5149794809367843, 0.47346170886606476, 0.42923258183410107, 0.3774306575465095, 0.3771671034012951, 0.4248919435418534, 0.4620076699669131, 0.511889464626866, 0.562483053496277, 0.6048299926504273, 0.6380170492477943, 0.6251836435468306, 0.5898919716006576, 0.5570207718688991, 0.5152530696256166, 0.47086121164268463, 0.43241166022120514, 0.41243259548520544, 0.41723305976037905, 0.43810061341060613, 0.4810326476290287, 0.5307609718466327, 0.5795045786125778, 0.6160601427822501, 0.6205234601054403, 0.6032507540952396, 0.5654715206698713, 0.5210954392664215, 0.4790991522711207, 0.43403376287339135, 0.3886383860773407, 0.38775215300143706, 0.42981434688241427, 0.4704861303935699, 0.5233912670749801, 0.5705887517981495, 0.6140237542104885, 0.6254245626931867, 0.5854162253646014, 0.5526344938212628, 0.5106091414370146, 0.4589050646105918, 0.4146056052219438, 0.36598593415375535, 0.36648114929311176, 0.4133118854980401, 0.44982399593590655, 0.4924418343944132, 0.5446918496707824, 0.5960119123976548, 0.6287570082220642, 0.6150326778121853, 0.5800615721703531, 0.5466294638092468, 0.5031054630278985, 0.45386478759436155, 0.4106868536617837, 0.3887948948159753, 0.40664381886142237, 0.4425199494020298, 0.478267891827596, 0.5217206952084714, 0.56785012531557, 0.5972172055462854, 0.6058949488666779, 0.5923005064424287, 0.5518202487051683, 0.5104126175481608, 0.466933044975824, 0.4341737480781134, 0.4344630214785349, 0.43164817595221117, 0.4451379853244314, 0.4905664081950509, 0.5242897466115688, 0.5408937719161472, 0.5334682616849284, 0.522589269065912, 0.5283781900356925, 0.5298502128718989, 0.5130878630274539, 0.4995215332180911, 0.508283351028311, 0.5085168023756801, 0.5097667600770605}","{{0., 6}, 0.4123711340206186, 0.4123711340206186, 0.36771811885904404, 0.3330626825985432, 0.33612308374088273, 0.34445619708812847, 0.3861880380030871, 0.4282601225056356, 0.4690845432074995, 0.5202578514147085, 0.5662064168779789, 0.5964625577367941, 0.6091553684581573, 0.5960591472291006, 0.5557020592087747, 0.5192069294038816, 0.47787915277796644, 0.4240126196788574, 0.3992196834355194, 0.3958798733026004, 0.4062892347904499, 0.4517223500294383, 0.4957374732184693, 0.5428739413540207, 0.5808329676482327, 0.5829948810828698, 0.5940112062163714, 0.5792711378182671, 0.5260216092842581, 0.48104125859568503, 0.4331280679898636, 0.4051678184276526, 0.40652742048611906, 0.39819697663261605, 0.41329576299671156, 0.46287400267178863, 0.503801115733629, 0.5453750480259756, 0.57555839628748, 0.5789282314888965, 0.5872127372103981, 0.5969242638452628, 0.5808065292140032, 0.546910966241638, 0.5120963276007376, 0.47144957847767766, 0.4524464265449719, 0.4571792205022158, 0.4505611542531841, 0.4732747223165801, 0.5283582702954421, 0.5480363166400267, 0.5432704573116607, 0.5493760047773094, 0.5516029362653523, 0.5227556840722939, 0.4746767053254755, 0.4357549995607808, 0.41519980174933324, 0.41492366101984857, 0.41267744755777264, 0.430850473686475, 0.4816198028548113, 0.5225854402342918, 0.5639375694115781, 0.5956618768345485, 0.5980824934534386, 0.6030371199249616, 0.5880354613446384, 0.5470148982580908, 0.5127382699801293, 0.4671406988391034, 0.44035848757444296, 0.4425502821486953, 0.4313913373742494, 0.4497117466692485, 0.5037271816668469, 0.5517095697606262, 0.5850149736580121, 0.5978150519031684, 0.6060174893273282, 0.5908267773600286, 0.5506475366211765, 0.515071542659195, 0.4723808518952025, 0.42702561324439825, 0.4003538181110954, 0.3947608111263029, 0.41759126836317045, 0.4638175414425104, 0.5102329863805017, 0.5652608908525558, 0.6066053876170269, 0.6139499758508344, 0.5916724960888677, 0.5460723189532388, 0.5048858867933061, 0.4581105815473606, 0.4391963929249395, 0.4498676163756369}","{{0., 7}, 0.4123711340206186, 0.4123711340206186, 0.366231784586847, 0.33327128688497026, 0.34253604851889896, 0.360162476837648, 0.412132287763398, 0.461942536493684, 0.509356938560056, 0.5587370678644101, 0.605273793449602, 0.6405389492596538, 0.6264511405256634, 0.5862694174261939, 0.551523481998585, 0.5063357983749002, 0.4527434697024159, 0.4022164671619237, 0.3705903327345127, 0.3899120233897213, 0.4383983950271959, 0.48343311264389854, 0.5350550883659959, 0.5918037002367027, 0.6446361545469035, 0.6513956417007125, 0.6095943889610207, 0.5709064213492644, 0.5216818411841586, 0.463669513237178, 0.41739979311544545, 0.40134504370531043, 0.43580905701581474, 0.4794528819283888, 0.5200053768704447, 0.5758619656361236, 0.6292093213335981, 0.6354355641998435, 0.5923522445892155, 0.5512588812833761, 0.5079633200800917, 0.4571385637409615, 0.43150369506397146, 0.4233399490923424, 0.413376735117572, 0.4366366282130698, 0.48954609479241235, 0.5364343043539421, 0.5686944511799595, 0.5758993694779132, 0.5861864856563956, 0.579364684645633, 0.5327007515215191, 0.48893868854426836, 0.4399974914893165, 0.4007333448394578, 0.39558837121510654, 0.3889541234329914, 0.40197919244316604, 0.45095842158978605, 0.49239776345518543, 0.5369182917703498, 0.5958563803883179, 0.6280162546853377, 0.610503727815872, 0.5724129552934719, 0.5318337276613463, 0.48238139431862653, 0.4353924791091225, 0.3923046715714176, 0.37383846722415426, 0.4047609280340955, 0.4498895684123534, 0.48916013664835256, 0.5403725384458125, 0.595507376274741, 0.6227935861719014, 0.6054034001195467, 0.5678661116498449, 0.5213830044591076, 0.4698259037290633, 0.4224293511843066, 0.37104038179803833, 0.37035319242312614, 0.4165246207415324, 0.4464675079428893, 0.49253853602912845, 0.5514530976830672, 0.6035795396947283, 0.6421987170314598, 0.6290711589748409, 0.59499584439501, 0.563901910456432, 0.5101924337320475, 0.450341269227284, 0.40061584361022107, 0.3751521109629803, 0.39829353524637345, 0.43526987932909256, 0.4740458693254399}","{{0., 8}, 0.4123711340206186, 0.4123711340206186, 0.3650563915603462, 0.3323346754940967, 0.34071461228881517, 0.3508003758996595, 0.4034107442049447, 0.4635350353440981, 0.5201464510680047, 0.5775038323336661, 0.6278081581308044, 0.6411664082498936, 0.5969095200433601, 0.5543907857311898, 0.5121658880842386, 0.45377865628557423, 0.3967449806716079, 0.36723447936658615, 0.39045036328293325, 0.428387098682315, 0.4667509760069302, 0.5213236436635913, 0.5758854799397648, 0.6268173454352931, 0.6581706865713397, 0.6387610369045047, 0.5946792199522841, 0.5560305389332, 0.50785061018799, 0.4588128979839977, 0.41170708997720623, 0.37889249637224376, 0.40287431003225144, 0.4561103712733978, 0.5050256410577559, 0.5586586285979522, 0.6108505679913878, 0.6370415001968348, 0.6420104434436948, 0.6339449220643081, 0.5971135738948612, 0.5533126125212116, 0.5050287200177351, 0.4474223106652783, 0.4156340696844326, 0.4143533235385645, 0.41412793648814566, 0.43342499682475344, 0.48405127064269804, 0.5303163087360351, 0.5805211142816185, 0.6166054128924556, 0.6249206975674182, 0.6422479295255423, 0.6315378007382912, 0.5902151916873688, 0.5553246515260403, 0.5064967933901829, 0.45238819548969367, 0.40291774786454737, 0.3775624221192121, 0.40699220737844477, 0.45496353608078566, 0.5035608377880976, 0.563963079241063, 0.6193461288174313, 0.6487725091223863, 0.6362537697646444, 0.5964241893184492, 0.5492069273146727, 0.4991222659013799, 0.450396508866373, 0.39826310282597044, 0.3628415850422303, 0.3828334633568285, 0.4320056192476879, 0.4768909556021286, 0.5332395087843655, 0.5897532646732544, 0.6139967691104905, 0.5997013874318733, 0.5620452895658201, 0.5149772412137039, 0.45956760056777657, 0.3979330195625844, 0.3661548656711415, 0.3898919586316738, 0.4310789057067461, 0.4687066722825909, 0.5210154275571386, 0.5786434122372551, 0.604501241921102, 0.6055817944951281, 0.590945169144336, 0.5420788884878909, 0.4903200848933714, 0.4428345093552716, 0.38902868994440204, 0.36606736161574027, 0.3918511558263415}","{{0., 9}, 0.4123711340206186, 0.4123711340206186, 0.3641037054184171, 0.32866344747017756, 0.33354431728970835, 0.3417781977639043, 0.39329169898765526, 0.44585143808448086, 0.49748922964567177, 0.5651486151694143, 0.6174701441498722, 0.6431564629427948, 0.6220573558015802, 0.5816968805775569, 0.5507405542736887, 0.5042642069086236, 0.45256751279107676, 0.4284053441663316, 0.4217420115432522, 0.41700229911821346, 0.45101686054475487, 0.5110201400924961, 0.5653453288773694, 0.6124947835181593, 0.6367893685588666, 0.655160001076488, 0.6451663245588596, 0.5943010491872058, 0.544288326237609, 0.4890826955293338, 0.4271173765324736, 0.3945942969408697, 0.38535002382428213, 0.37508804530089934, 0.40143462714076394, 0.46170992335426464, 0.5159349099083257, 0.575646419207437, 0.613364256781804, 0.6221727432169769, 0.6401143672435496, 0.6254852783604861, 0.5742538955786892, 0.5274833825462978, 0.4747211131895784, 0.41562117833929557, 0.3876194079300148, 0.38928927667404745, 0.40698640203383685, 0.4583319042840451, 0.5125804905980046, 0.5683995704349325, 0.6091462909860543, 0.6060879899372118, 0.5804863717820314, 0.5355679162336116, 0.4894208281147834, 0.43925127290140586, 0.3862692254002493, 0.36306692643556515, 0.3847085044399988, 0.43260589360766855, 0.484836287305739, 0.5389792927164789, 0.5947293500136118, 0.6311398224293454, 0.6391669701453695, 0.6234212832291678, 0.5820909196329063, 0.5377369551798835, 0.4848231438848983, 0.4249381832407535, 0.39543951840773006, 0.39250895519334944, 0.41570290750278105, 0.4680375526372369, 0.5169074802403599, 0.5681398903942241, 0.598416209392864, 0.592195428708691, 0.5705021705808568, 0.5171812853197595, 0.4631711886404222, 0.4128909970797464, 0.3759132676845643, 0.3752733260625668, 0.37076551616741305, 0.38667957385077734, 0.4422398703087048, 0.49721140757301685, 0.5519982080715565, 0.5882979785104847, 0.5866947901581603, 0.5849118967132614, 0.5667700900128418, 0.5142934522350364, 0.4676398848058625, 0.450407440951455, 0.454865056433288, 0.4511379262280667}"
