model,setting,groupn,run,s,a,PARAM,loop.thresholds,n_lower,n_upper,n.extreme.shifts,ext.streak.median,ext.streak_3gen.n,ext.streak_5gen.n,ext.streak_10gen.n,ext.streak_3gen.median,ext.streak_5gen.median,ext.streak_10gen.median,outliers.n,ext.streak.median_no.outliers,ext.streak_3gen.n.noouts,ext.streak_5gen.n.noouts,ext.streak_10gen.n.noouts,ext.streak_3gen.n_Up.noouts,ext.streak_5gen.n_Up.noouts,ext.streak_10gen.n_Up.noouts,ext.streak_3gen.n_Lw.noouts,ext.streak_5gen.n_Lw.noouts,ext.streak_10gen.n_Lw.noouts,ext.streak_3gen.median.noouts,ext.streak_5gen.median.noouts,ext.streak_10gen.median.noouts
fde,xpt1,30,3,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,3,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,4,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,4,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,4,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,4,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,4,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,5,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,5,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,5,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,5,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,5,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,6,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,6,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,6,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,6,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,6,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,7,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,7,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,7,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,7,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,7,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,8,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,8,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,8,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,8,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,8,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,9,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,9,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,9,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,9,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,9,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,10,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,10,0,0,p,20_80,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,10,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,10,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,10,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,11,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,11,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,11,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,11,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,11,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,12,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,12,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,12,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,12,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,12,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,13,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,13,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,13,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,13,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,13,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,14,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,14,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,14,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,14,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,14,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,15,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,15,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,15,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,15,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,15,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,16,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,16,0,0,p,20_80,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,16,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,16,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,16,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,17,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,17,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,17,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,17,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,17,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,18,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,18,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,18,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,18,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,18,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,19,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,19,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,19,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,19,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,19,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,20,0,0,p,10_90,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,20,0,0,p,20_80,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,20,0,0,p,25_75,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,20,0,0,p,30_70,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,20,0,0,p,40_60,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fde,xpt1,30,1,0,1,p,10_90,22,33,4,3,8,5,NA,5,6,NA,0,3,8,5,NA,5,3,NA,3,2,NA,5,6,NA
fde,xpt1,30,1,0,1,p,20_80,43,50,6,9,7,4,4,14,18,18,0,9,7,4,4,3,3,3,4,1,1,14,18,18
fde,xpt1,30,1,0,1,p,25_75,44,50,6,14,6,4,4,16,18,18,0,14,6,4,4,3,3,3,3,1,1,16,18,18
fde,xpt1,30,1,0,1,p,30_70,44,50,6,14,6,4,4,16,18,18,0,14,6,4,4,3,3,3,3,1,1,16,18,18
fde,xpt1,30,1,0,1,p,40_60,44,50,6,14,6,4,4,16,18,18,0,14,6,4,4,3,3,3,3,1,1,16,18,18
fde,xpt1,30,2,0,1,p,10_90,16,35,3,3,10,2,NA,3.5,6.5,NA,2,3,8,NA,NA,7,NA,NA,3,NA,NA,3,NA,NA
fde,xpt1,30,2,0,1,p,20_80,42,53,5,16,5,4,4,17,19,19,0,16,5,4,4,3,3,3,2,1,1,17,19,19
fde,xpt1,30,2,0,1,p,25_75,42,53,5,16,5,4,4,17,19,19,0,16,5,4,4,3,3,3,2,1,1,17,19,19
fde,xpt1,30,2,0,1,p,30_70,42,53,5,16,5,4,4,17,19,19,0,16,5,4,4,3,3,3,2,1,1,17,19,19
fde,xpt1,30,2,0,1,p,40_60,42,53,5,16,5,4,4,17,19,19,0,16,5,4,4,3,3,3,2,1,1,17,19,19
fde,xpt1,30,3,0,1,p,10_90,24,29,6,3,10,4,1,3,6.5,11,1,3,9,3,NA,5,2,NA,5,2,NA,3,6,NA
fde,xpt1,30,3,0,1,p,20_80,43,46,6,12,8,6,5,12,13.5,15,0,12,8,6,5,3,3,3,5,3,2,12,13.5,15
fde,xpt1,30,3,0,1,p,25_75,45,48,6,13,6,4,4,13,17.5,17.5,0,13,6,4,4,3,3,3,3,1,1,13,17.5,17.5
fde,xpt1,30,3,0,1,p,30_70,45,49,6,13.5,6,4,4,13.5,18,18,0,13.5,6,4,4,3,3,3,3,1,1,13.5,18,18
fde,xpt1,30,3,0,1,p,40_60,45,49,6,13.5,6,4,4,13.5,18,18,0,13.5,6,4,4,3,3,3,3,1,1,13.5,18,18
fde,xpt1,30,4,0,1,p,10_90,17,27,5,3,7,2,1,4,8,10,2,3,5,NA,NA,5,NA,NA,2,NA,NA,3,NA,NA
fde,xpt1,30,4,0,1,p,20_80,39,54,7,8,8,5,4,8,18,19,0,8,8,5,4,4,4,3,4,1,1,8,18,19
fde,xpt1,30,4,0,1,p,25_75,39,54,7,8,8,5,4,8,18,19,0,8,8,5,4,4,4,3,4,1,1,8,18,19
fde,xpt1,30,4,0,1,p,30_70,39,54,7,8,8,5,4,8,18,19,0,8,8,5,4,4,4,3,4,1,1,8,18,19
fde,xpt1,30,4,0,1,p,40_60,39,54,7,8,8,5,4,8,18,19,0,8,8,5,4,4,4,3,4,1,1,8,18,19
fde,xpt1,30,5,0,1,p,10_90,15,33,5,4,7,4,NA,5,5.5,NA,0,4,7,4,NA,4,4,NA,3,0,NA,5,5.5,NA
fde,xpt1,30,5,0,1,p,20_80,43,50,5,15,7,5,5,15,16,16,0,15,7,5,5,3,3,3,4,2,2,15,16,16
fde,xpt1,30,5,0,1,p,25_75,43,50,5,15,7,5,5,15,16,16,0,15,7,5,5,3,3,3,4,2,2,15,16,16
fde,xpt1,30,5,0,1,p,30_70,45,50,5,15.5,6,4,4,15.5,17.5,17.5,1,15,5,3,3,3,3,3,3,1,1,15,16,16
fde,xpt1,30,5,0,1,p,40_60,45,50,5,15.5,6,4,4,15.5,17.5,17.5,1,15,5,3,3,3,3,3,3,1,1,15,16,16
fde,xpt1,30,6,0,1,p,10_90,24,38,5,2,6,3,2,5.5,12,12,3,2,3,NA,NA,3,NA,NA,3,NA,NA,3,NA,NA
fde,xpt1,30,6,0,1,p,20_80,40,53,5,6,8,5,3,6,20,24,0,6,8,5,3,4,3,2,4,2,1,6,20,24
fde,xpt1,30,6,0,1,p,25_75,41,54,5,15,6,4,4,15,22,22,0,15,6,4,4,3,3,3,3,1,1,15,22,22
fde,xpt1,30,6,0,1,p,30_70,41,54,5,15,6,4,4,15,22,22,0,15,6,4,4,3,3,3,3,1,1,15,22,22
fde,xpt1,30,6,0,1,p,40_60,41,54,5,15,6,4,4,15,22,22,0,15,6,4,4,3,3,3,3,1,1,15,22,22
fde,xpt1,30,7,0,1,p,10_90,13,34,5,2,4,3,1,6,6,12,1,2,3,2,NA,4,3,NA,0,0,NA,6,6,NA
fde,xpt1,30,7,0,1,p,20_80,40,51,7,14,8,5,5,14,17,17,0,14,8,5,5,3,3,3,5,2,2,14,17,17
fde,xpt1,30,7,0,1,p,25_75,42,51,7,14,7,4,4,14,18,18,0,14,7,4,4,3,3,3,4,1,1,14,18,18
fde,xpt1,30,7,0,1,p,30_70,42,51,7,14,7,4,4,14,18,18,0,14,7,4,4,3,3,3,4,1,1,14,18,18
fde,xpt1,30,7,0,1,p,40_60,42,52,7,8.5,7,4,4,14,18,18,0,8.5,7,4,4,3,3,3,4,1,1,14,18,18
fde,xpt1,30,8,0,1,p,10_90,8,30,3,2,5,2,NA,4,6.5,NA,1,2,4,1,NA,5,2,NA,0,0,NA,3.5,5,NA
fde,xpt1,30,8,0,1,p,20_80,45,50,5,15,5,4,4,17,18.5,18.5,1,13,4,3,3,3,3,3,2,1,1,15,17,17
fde,xpt1,30,8,0,1,p,25_75,45,50,5,15,5,4,4,17,18.5,18.5,1,13,4,3,3,3,3,3,2,1,1,15,17,17
fde,xpt1,30,8,0,1,p,30_70,45,50,5,15,5,4,4,17,18.5,18.5,1,13,4,3,3,3,3,3,2,1,1,15,17,17
fde,xpt1,30,8,0,1,p,40_60,45,50,5,15,5,4,4,17,18.5,18.5,1,13,4,3,3,3,3,3,2,1,1,15,17,17
fde,xpt1,30,9,0,1,p,10_90,14,26,5,2,5,2,NA,3,5,NA,2,2,3,NA,NA,3,NA,NA,2,NA,NA,3,NA,NA
fde,xpt1,30,9,0,1,p,20_80,42,51,7,7,7,4,4,10,18.5,18.5,0,7,7,4,4,4,3,3,3,1,1,10,18.5,18.5
fde,xpt1,30,9,0,1,p,25_75,42,51,7,7,7,4,4,10,18.5,18.5,0,7,7,4,4,4,3,3,3,1,1,10,18.5,18.5
fde,xpt1,30,9,0,1,p,30_70,42,51,7,7,7,4,4,10,18.5,18.5,0,7,7,4,4,4,3,3,3,1,1,10,18.5,18.5
fde,xpt1,30,9,0,1,p,40_60,42,51,7,7,7,4,4,10,18.5,18.5,0,7,7,4,4,4,3,3,3,1,1,10,18.5,18.5
fde,xpt1,30,10,0,1,p,10_90,21,35,5,4,10,5,NA,4.5,6,NA,0,4,10,5,NA,6,4,NA,4,1,NA,4.5,6,NA
fde,xpt1,30,10,0,1,p,20_80,42,52,5,17,6,4,4,17,17.5,17.5,1,17,5,3,3,3,3,3,3,1,1,17,17,17
fde,xpt1,30,10,0,1,p,25_75,42,52,5,17,6,4,4,17,17.5,17.5,1,17,5,3,3,3,3,3,3,1,1,17,17,17
fde,xpt1,30,10,0,1,p,30_70,42,52,5,17,6,4,4,17,17.5,17.5,1,17,5,3,3,3,3,3,3,1,1,17,17,17
fde,xpt1,30,10,0,1,p,40_60,42,52,5,17,6,4,4,17,17.5,17.5,1,17,5,3,3,3,3,3,3,1,1,17,17,17
fde,xpt1,30,11,0,1,p,10_90,27,29,6,3,7,4,1,6,6.5,11,0,3,7,4,1,4,2,0,3,2,1,6,6.5,11
fde,xpt1,30,11,0,1,p,20_80,40,54,6,14,6,4,4,16.5,20,20,0,14,6,4,4,3,3,3,3,1,1,16.5,20,20
fde,xpt1,30,11,0,1,p,25_75,40,54,6,14,6,4,4,16.5,20,20,0,14,6,4,4,3,3,3,3,1,1,16.5,20,20
fde,xpt1,30,11,0,1,p,30_70,40,54,6,14,6,4,4,16.5,20,20,0,14,6,4,4,3,3,3,3,1,1,16.5,20,20
fde,xpt1,30,11,0,1,p,40_60,40,54,6,14,6,4,4,16.5,20,20,0,14,6,4,4,3,3,3,3,1,1,16.5,20,20
fde,xpt1,30,12,0,1,p,10_90,19,33,5,4,10,3,NA,4,6,NA,1,4,9,2,NA,7,2,NA,3,1,NA,4,5.5,NA
fde,xpt1,30,12,0,1,p,20_80,42,51,7,9,6,5,4,14.5,16,16.5,0,9,6,5,4,4,4,3,2,1,1,14.5,16,16.5
