model,setting,groupn,run,s,a,first.stable.gen,n.gens.stable,first.stable.gen.fuzzy,n.gens.stable.fuzzy
sc,x,100,12,0.05,4,94,6,94,6
sc,x,100,13,0.05,4,76,24,76,24
sc,x,100,14,0.05,4,100,0,100,0
sc,x,100,15,0.05,4,100,0,100,0
sc,x,100,16,0.05,4,99,1,99,1
sc,x,100,17,0.05,4,100,0,100,0
sc,x,100,18,0.05,4,80,20,80,20
sc,x,100,19,0.05,4,90,10,90,10
sc,x,100,20,0.05,4,100,0,100,0
sc,x,100,1,0.05,5,100,0,100,0
sc,x,100,2,0.05,5,73,27,73,27
sc,x,100,3,0.05,5,100,0,100,0
sc,x,100,4,0.05,5,99,1,99,1
sc,x,100,5,0.05,5,99,1,99,1
sc,x,100,6,0.05,5,100,0,100,0
sc,x,100,7,0.05,5,100,0,100,0
sc,x,100,8,0.05,5,95,5,95,5
sc,x,100,9,0.05,5,100,0,100,0
sc,x,100,10,0.05,5,67,33,67,33
sc,x,100,11,0.05,5,74,26,74,26
sc,x,100,12,0.05,5,100,0,100,0
sc,x,100,13,0.05,5,86,14,86,14
sc,x,100,14,0.05,5,86,14,86,14
sc,x,100,15,0.05,5,70,30,70,30
sc,x,100,16,0.05,5,77,23,77,23
sc,x,100,17,0.05,5,76,24,76,24
sc,x,100,18,0.05,5,100,0,100,0
sc,x,100,19,0.05,5,100,0,100,0
sc,x,100,20,0.05,5,72,28,72,28
sc,x,100,1,0.05,6,85,15,85,15
sc,x,100,2,0.05,6,67,33,67,33
sc,x,100,3,0.05,6,93,7,93,7
sc,x,100,4,0.05,6,78,22,78,22
sc,x,100,5,0.05,6,75,25,75,25
sc,x,100,6,0.05,6,100,0,100,0
sc,x,100,7,0.05,6,76,24,76,24
sc,x,100,8,0.05,6,84,16,84,16
sc,x,100,9,0.05,6,100,0,100,0
sc,x,100,10,0.05,6,70,30,70,30
sc,x,100,11,0.05,6,49,51,100,0
sc,x,100,12,0.05,6,69,31,69,31
sc,x,100,13,0.05,6,65,35,65,35
sc,x,100,14,0.05,6,68,32,68,32
sc,x,100,15,0.05,6,100,0,100,0
sc,x,100,16,0.05,6,100,0,100,0
sc,x,100,17,0.05,6,76,24,76,24
sc,x,100,18,0.05,6,67,33,67,33
sc,x,100,19,0.05,6,83,17,83,17
sc,x,100,20,0.05,6,100,0,100,0
sc,x,100,1,0.05,7,80,20,80,20
sc,x,100,2,0.05,7,71,29,71,29
sc,x,100,3,0.05,7,79,21,79,21
sc,x,100,4,0.05,7,99,1,99,1
sc,x,100,5,0.05,7,100,0,100,0
sc,x,100,6,0.05,7,100,0,100,0
sc,x,100,7,0.05,7,100,0,100,0
sc,x,100,8,0.05,7,73,27,73,27
sc,x,100,9,0.05,7,69,31,69,31
sc,x,100,10,0.05,7,80,20,80,20
sc,x,100,11,0.05,7,86,14,86,14
sc,x,100,12,0.05,7,79,21,79,21
sc,x,100,13,0.05,7,100,0,100,0
sc,x,100,14,0.05,7,90,10,90,10
sc,x,100,15,0.05,7,81,19,81,19
sc,x,100,16,0.05,7,86,14,86,14
sc,x,100,17,0.05,7,100,0,100,0
sc,x,100,18,0.05,7,65,35,65,35
sc,x,100,19,0.05,7,73,27,73,27
sc,x,100,20,0.05,7,74,26,74,26
sc,x,100,1,0.05,8,100,0,100,0
sc,x,100,2,0.05,8,79,21,79,21
sc,x,100,3,0.05,8,64,36,64,36
sc,x,100,4,0.05,8,100,0,100,0
sc,x,100,5,0.05,8,74,26,74,26
sc,x,100,6,0.05,8,64,36,64,36
sc,x,100,7,0.05,8,77,23,77,23
sc,x,100,8,0.05,8,67,33,67,33
sc,x,100,9,0.05,8,85,15,85,15
sc,x,100,10,0.05,8,100,0,100,0
sc,x,100,11,0.05,8,79,21,79,21
sc,x,100,12,0.05,8,69,31,69,31
sc,x,100,13,0.05,8,74,26,74,26
sc,x,100,14,0.05,8,65,35,65,35
sc,x,100,15,0.05,8,65,35,65,35
sc,x,100,16,0.05,8,71,29,71,29
sc,x,100,17,0.05,8,100,0,100,0
sc,x,100,18,0.05,8,100,0,100,0
sc,x,100,19,0.05,8,74,26,74,26
sc,x,100,20,0.05,8,81,19,81,19
sc,x,100,1,0.05,9,69,31,69,31
sc,x,100,2,0.05,9,75,25,75,25
sc,x,100,3,0.05,9,100,0,100,0
sc,x,100,4,0.05,9,85,15,85,15
sc,x,100,5,0.05,9,62,38,62,38
sc,x,100,6,0.05,9,69,31,69,31
sc,x,100,7,0.05,9,100,0,100,0
sc,x,100,8,0.05,9,72,28,72,28
sc,x,100,9,0.05,9,100,0,94,6
sc,x,100,10,0.05,9,67,33,67,33
sc,x,100,11,0.05,9,96,4,96,4
sc,x,100,12,0.05,9,92,8,92,8
sc,x,100,13,0.05,9,80,20,80,20
sc,x,100,14,0.05,9,100,0,100,0
sc,x,100,15,0.05,9,100,0,100,0
sc,x,100,16,0.05,9,86,14,86,14
sc,x,100,17,0.05,9,78,22,78,22
sc,x,100,18,0.05,9,71,29,71,29
sc,x,100,19,0.05,9,99,1,99,1
sc,x,100,20,0.05,9,86,14,86,14
sc,x,100,1,0.1,0,1,99,100,0
sc,x,100,2,0.1,0,1,99,100,0
sc,x,100,3,0.1,0,1,99,100,0
sc,x,100,4,0.1,0,1,99,100,0
sc,x,100,5,0.1,0,1,99,100,0
sc,x,100,6,0.1,0,1,99,100,0
sc,x,100,7,0.1,0,1,99,100,0
sc,x,100,8,0.1,0,1,99,100,0
sc,x,100,9,0.1,0,1,99,100,0
sc,x,100,10,0.1,0,1,99,100,0
sc,x,100,11,0.1,0,1,99,100,0
sc,x,100,12,0.1,0,1,99,100,0
sc,x,100,13,0.1,0,1,99,100,0
sc,x,100,14,0.1,0,1,99,100,0
sc,x,100,15,0.1,0,1,99,100,0
sc,x,100,16,0.1,0,1,99,100,0
sc,x,100,17,0.1,0,1,99,100,0
sc,x,100,18,0.1,0,1,99,100,0
sc,x,100,19,0.1,0,1,99,100,0
sc,x,100,20,0.1,0,1,99,100,0
sc,x,100,1,0.1,1,100,0,100,0
sc,x,100,2,0.1,1,59,41,100,0
sc,x,100,3,0.1,1,45,55,100,0
sc,x,100,4,0.1,1,54,46,100,0
sc,x,100,5,0.1,1,100,0,100,0
sc,x,100,6,0.1,1,100,0,100,0
sc,x,100,7,0.1,1,100,0,100,0
sc,x,100,8,0.1,1,88,12,100,0
sc,x,100,9,0.1,1,100,0,100,0
sc,x,100,10,0.1,1,42,58,100,0
sc,x,100,11,0.1,1,100,0,100,0
sc,x,100,12,0.1,1,100,0,100,0
sc,x,100,13,0.1,1,53,47,100,0
sc,x,100,14,0.1,1,100,0,100,0
sc,x,100,15,0.1,1,57,43,100,0
sc,x,100,16,0.1,1,100,0,100,0
sc,x,100,17,0.1,1,24,76,100,0
sc,x,100,18,0.1,1,100,0,100,0
sc,x,100,19,0.1,1,41,59,100,0
sc,x,100,20,0.1,1,100,0,100,0
sc,x,100,1,0.1,2,100,0,100,0
sc,x,100,2,0.1,2,100,0,100,0
sc,x,100,3,0.1,2,100,0,100,0
sc,x,100,4,0.1,2,100,0,100,0
sc,x,100,5,0.1,2,100,0,100,0
sc,x,100,6,0.1,2,100,0,100,0
sc,x,100,7,0.1,2,100,0,100,0
sc,x,100,8,0.1,2,100,0,100,0
sc,x,100,9,0.1,2,100,0,100,0
sc,x,100,10,0.1,2,100,0,100,0
sc,x,100,11,0.1,2,100,0,100,0
sc,x,100,12,0.1,2,100,0,100,0
sc,x,100,13,0.1,2,98,2,98,2
sc,x,100,14,0.1,2,100,0,100,0
sc,x,100,15,0.1,2,100,0,100,0
sc,x,100,16,0.1,2,100,0,100,0
sc,x,100,17,0.1,2,100,0,100,0
sc,x,100,18,0.1,2,100,0,100,0
sc,x,100,19,0.1,2,99,1,100,0
sc,x,100,20,0.1,2,100,0,100,0
sc,x,100,1,0.1,3,100,0,100,0
sc,x,100,2,0.1,3,97,3,97,3
sc,x,100,3,0.1,3,100,0,100,0
sc,x,100,4,0.1,3,93,7,93,7
sc,x,100,5,0.1,3,100,0,100,0
sc,x,100,6,0.1,3,100,0,100,0
sc,x,100,7,0.1,3,100,0,100,0
sc,x,100,8,0.1,3,100,0,100,0
sc,x,100,9,0.1,3,100,0,100,0
sc,x,100,10,0.1,3,99,1,99,1
sc,x,100,11,0.1,3,86,14,86,14
sc,x,100,12,0.1,3,100,0,100,0
sc,x,100,13,0.1,3,89,11,89,11
sc,x,100,14,0.1,3,100,0,100,0
sc,x,100,15,0.1,3,100,0,100,0
sc,x,100,16,0.1,3,100,0,100,0
sc,x,100,17,0.1,3,88,12,88,12
sc,x,100,18,0.1,3,100,0,100,0
sc,x,100,19,0.1,3,100,0,100,0
sc,x,100,20,0.1,3,100,0,100,0
sc,x,100,1,0.1,4,100,0,100,0
sc,x,100,2,0.1,4,100,0,100,0
sc,x,100,3,0.1,4,81,19,81,19
sc,x,100,4,0.1,4,80,20,80,20
sc,x,100,5,0.1,4,100,0,100,0
sc,x,100,6,0.1,4,90,10,90,10
sc,x,100,7,0.1,4,83,17,83,17
sc,x,100,8,0.1,4,100,0,96,4
sc,x,100,9,0.1,4,90,10,90,10
sc,x,100,10,0.1,4,100,0,100,0
sc,x,100,11,0.1,4,79,21,79,21
sc,x,100,12,0.1,4,82,18,82,18
sc,x,100,13,0.1,4,100,0,100,0
sc,x,100,14,0.1,4,98,2,98,2
sc,x,100,15,0.1,4,100,0,100,0
sc,x,100,16,0.1,4,100,0,100,0
sc,x,100,17,0.1,4,91,9,91,9
sc,x,100,18,0.1,4,100,0,100,0
sc,x,100,19,0.1,4,84,16,84,16
sc,x,100,20,0.1,4,88,12,88,12
sc,x,100,1,0.1,5,100,0,100,0
sc,x,100,2,0.1,5,97,3,97,3
sc,x,100,3,0.1,5,100,0,100,0
sc,x,100,4,0.1,5,100,0,100,0
sc,x,100,5,0.1,5,100,0,100,0
sc,x,100,6,0.1,5,93,7,93,7
sc,x,100,7,0.1,5,93,7,93,7
sc,x,100,8,0.1,5,89,11,89,11
sc,x,100,9,0.1,5,100,0,94,6
sc,x,100,10,0.1,5,74,26,74,26
sc,x,100,11,0.1,5,100,0,100,0
sc,x,100,12,0.1,5,100,0,100,0
sc,x,100,13,0.1,5,100,0,100,0
sc,x,100,14,0.1,5,96,4,96,4
sc,x,100,15,0.1,5,81,19,81,19
sc,x,100,16,0.1,5,100,0,100,0
sc,x,100,17,0.1,5,100,0,100,0
sc,x,100,18,0.1,5,73,27,73,27
sc,x,100,19,0.1,5,73,27,73,27
sc,x,100,20,0.1,5,77,23,77,23
sc,x,100,1,0.1,6,91,9,91,9
sc,x,100,2,0.1,6,100,0,100,0
sc,x,100,3,0.1,6,87,13,87,13
sc,x,100,4,0.1,6,100,0,100,0
sc,x,100,5,0.1,6,83,17,83,17
sc,x,100,6,0.1,6,77,23,77,23
sc,x,100,7,0.1,6,100,0,99,1
sc,x,100,8,0.1,6,100,0,100,0
sc,x,100,9,0.1,6,100,0,100,0
sc,x,100,10,0.1,6,96,4,100,0
sc,x,100,11,0.1,6,100,0,100,0
sc,x,100,12,0.1,6,86,14,86,14
sc,x,100,13,0.1,6,70,30,70,30
sc,x,100,14,0.1,6,100,0,100,0
sc,x,100,15,0.1,6,85,15,85,15
sc,x,100,16,0.1,6,100,0,100,0
sc,x,100,17,0.1,6,77,23,77,23
sc,x,100,18,0.1,6,75,25,75,25
sc,x,100,19,0.1,6,83,17,83,17
sc,x,100,20,0.1,6,72,28,72,28
sc,x,100,1,0.1,7,67,33,67,33
sc,x,100,2,0.1,7,100,0,100,0
sc,x,100,3,0.1,7,94,6,94,6
sc,x,100,4,0.1,7,98,2,98,2
sc,x,100,5,0.1,7,76,24,76,24
sc,x,100,6,0.1,7,100,0,100,0
sc,x,100,7,0.1,7,70,30,70,30
sc,x,100,8,0.1,7,100,0,100,0
sc,x,100,9,0.1,7,79,21,79,21
sc,x,100,10,0.1,7,81,19,81,19
sc,x,100,11,0.1,7,100,0,100,0
sc,x,100,12,0.1,7,100,0,100,0
sc,x,100,13,0.1,7,78,22,78,22
sc,x,100,14,0.1,7,94,6,94,6
sc,x,100,15,0.1,7,96,4,96,4
sc,x,100,16,0.1,7,90,10,90,10
sc,x,100,17,0.1,7,78,22,78,22
sc,x,100,18,0.1,7,73,27,73,27
sc,x,100,19,0.1,7,74,26,74,26
sc,x,100,20,0.1,7,100,0,100,0
sc,x,100,1,0.1,8,89,11,89,11
sc,x,100,2,0.1,8,100,0,100,0
sc,x,100,3,0.1,8,87,13,87,13
sc,x,100,4,0.1,8,74,26,74,26
sc,x,100,5,0.1,8,70,30,70,30
sc,x,100,6,0.1,8,66,34,66,34
sc,x,100,7,0.1,8,95,5,95,5
sc,x,100,8,0.1,8,77,23,77,23
sc,x,100,9,0.1,8,100,0,99,1
sc,x,100,10,0.1,8,100,0,100,0
sc,x,100,11,0.1,8,100,0,100,0
sc,x,100,12,0.1,8,80,20,80,20
sc,x,100,13,0.1,8,71,29,71,29
sc,x,100,14,0.1,8,73,27,73,27
sc,x,100,15,0.1,8,100,0,100,0
sc,x,100,16,0.1,8,78,22,78,22
sc,x,100,17,0.1,8,100,0,100,0
sc,x,100,18,0.1,8,98,2,98,2
sc,x,100,19,0.1,8,100,0,100,0
sc,x,100,20,0.1,8,81,19,81,19
sc,x,100,1,0.1,9,100,0,100,0
sc,x,100,2,0.1,9,84,16,84,16
sc,x,100,3,0.1,9,89,11,89,11
sc,x,100,4,0.1,9,84,16,84,16
sc,x,100,5,0.1,9,79,21,79,21
sc,x,100,6,0.1,9,81,19,81,19
sc,x,100,7,0.1,9,74,26,74,26
sc,x,100,8,0.1,9,87,13,87,13
sc,x,100,9,0.1,9,78,22,78,22
sc,x,100,10,0.1,9,94,6,94,6
sc,x,100,11,0.1,9,100,0,100,0
sc,x,100,12,0.1,9,72,28,72,28
sc,x,100,13,0.1,9,100,0,100,0
sc,x,100,14,0.1,9,89,11,89,11
sc,x,100,15,0.1,9,91,9,91,9
sc,x,100,16,0.1,9,88,12,88,12
sc,x,100,17,0.1,9,69,31,69,31
sc,x,100,18,0.1,9,100,0,100,0
sc,x,100,19,0.1,9,79,21,79,21
sc,x,100,20,0.1,9,100,0,100,0
sc,x,100,1,0.15,0,1,99,100,0
sc,x,100,2,0.15,0,1,99,100,0
sc,x,100,3,0.15,0,1,99,100,0
sc,x,100,4,0.15,0,1,99,100,0
sc,x,100,5,0.15,0,1,99,100,0
sc,x,100,6,0.15,0,1,99,100,0
sc,x,100,7,0.15,0,1,99,100,0
sc,x,100,8,0.15,0,1,99,100,0
sc,x,100,9,0.15,0,1,99,100,0
sc,x,100,10,0.15,0,1,99,100,0
sc,x,100,11,0.15,0,1,99,100,0
sc,x,100,12,0.15,0,1,99,100,0
sc,x,100,13,0.15,0,1,99,100,0
sc,x,100,14,0.15,0,1,99,100,0
sc,x,100,15,0.15,0,1,99,100,0
