model,setting,groupn,run,s,a,first.stable.gen,n.gens.stable,first.stable.gen.fuzzy,n.gens.stable.fuzzy
fd,fs,100,1,0,0,1,99,100,0
fd,fs,100,2,0,0,1,99,100,0
fd,fs,100,3,0,0,1,99,100,0
fd,fs,100,4,0,0,1,99,100,0
fd,fs,100,5,0,0,1,99,100,0
fd,fs,100,6,0,0,1,99,100,0
fd,fs,100,7,0,0,1,99,100,0
fd,fs,100,8,0,0,1,99,100,0
fd,fs,100,9,0,0,1,99,100,0
fd,fs,100,10,0,0,1,99,100,0
fd,fs,100,11,0,0,1,99,100,0
fd,fs,100,12,0,0,1,99,100,0
fd,fs,100,13,0,0,1,99,100,0
fd,fs,100,14,0,0,1,99,100,0
fd,fs,100,15,0,0,1,99,100,0
fd,fs,100,16,0,0,1,99,100,0
fd,fs,100,17,0,0,1,99,100,0
fd,fs,100,18,0,0,1,99,100,0
fd,fs,100,19,0,0,1,99,100,0
fd,fs,100,20,0,0,1,99,100,0
fd,fs,100,1,0,1,98,2,100,0
fd,fs,100,2,0,1,99,1,100,0
fd,fs,100,3,0,1,98,2,100,0
fd,fs,100,4,0,1,95,5,100,0
fd,fs,100,5,0,1,95,5,100,0
fd,fs,100,6,0,1,96,4,100,0
fd,fs,100,7,0,1,98,2,100,0
fd,fs,100,8,0,1,100,0,100,0
fd,fs,100,9,0,1,100,0,100,0
fd,fs,100,10,0,1,100,0,100,0
fd,fs,100,11,0,1,98,2,100,0
fd,fs,100,12,0,1,100,0,100,0
fd,fs,100,13,0,1,100,0,100,0
fd,fs,100,14,0,1,100,0,100,0
fd,fs,100,15,0,1,98,2,100,0
fd,fs,100,16,0,1,99,1,100,0
fd,fs,100,17,0,1,100,0,100,0
fd,fs,100,18,0,1,95,5,100,0
fd,fs,100,19,0,1,97,3,100,0
fd,fs,100,20,0,1,99,1,100,0
fd,fs,100,1,0,2,100,0,100,0
fd,fs,100,2,0,2,94,6,100,0
fd,fs,100,3,0,2,100,0,100,0
fd,fs,100,4,0,2,93,7,100,0
fd,fs,100,5,0,2,100,0,100,0
fd,fs,100,6,0,2,100,0,100,0
fd,fs,100,7,0,2,96,4,100,0
fd,fs,100,8,0,2,99,1,100,0
fd,fs,100,9,0,2,99,1,100,0
fd,fs,100,10,0,2,100,0,100,0
fd,fs,100,11,0,2,99,1,100,0
fd,fs,100,12,0,2,98,2,100,0
fd,fs,100,13,0,2,100,0,100,0
fd,fs,100,14,0,2,99,1,100,0
fd,fs,100,15,0,2,100,0,100,0
fd,fs,100,16,0,2,100,0,100,0
fd,fs,100,17,0,2,100,0,100,0
fd,fs,100,18,0,2,96,4,100,0
fd,fs,100,19,0,2,99,1,100,0
fd,fs,100,20,0,2,100,0,100,0
fd,fs,100,1,0,3,95,5,100,0
fd,fs,100,2,0,3,95,5,100,0
fd,fs,100,3,0,3,95,5,100,0
fd,fs,100,4,0,3,97,3,100,0
fd,fs,100,5,0,3,94,6,100,0
fd,fs,100,6,0,3,97,3,100,0
fd,fs,100,7,0,3,100,0,100,0
fd,fs,100,8,0,3,99,1,100,0
fd,fs,100,9,0,3,100,0,100,0
fd,fs,100,10,0,3,98,2,100,0
fd,fs,100,11,0,3,96,4,100,0
fd,fs,100,12,0,3,100,0,100,0
fd,fs,100,13,0,3,93,7,100,0
fd,fs,100,14,0,3,97,3,100,0
fd,fs,100,15,0,3,94,6,100,0
fd,fs,100,16,0,3,98,2,100,0
fd,fs,100,17,0,3,100,0,100,0
fd,fs,100,18,0,3,100,0,100,0
fd,fs,100,19,0,3,100,0,100,0
fd,fs,100,20,0,3,100,0,100,0
fd,fs,100,1,0,4,100,0,100,0
fd,fs,100,2,0,4,94,6,100,0
fd,fs,100,3,0,4,99,1,100,0
fd,fs,100,4,0,4,100,0,100,0
fd,fs,100,5,0,4,99,1,100,0
fd,fs,100,6,0,4,98,2,100,0
fd,fs,100,7,0,4,98,2,100,0
fd,fs,100,8,0,4,100,0,100,0
fd,fs,100,9,0,4,97,3,100,0
fd,fs,100,10,0,4,100,0,100,0
fd,fs,100,11,0,4,99,1,100,0
fd,fs,100,12,0,4,100,0,100,0
fd,fs,100,13,0,4,100,0,100,0
fd,fs,100,14,0,4,99,1,100,0
fd,fs,100,15,0,4,100,0,100,0
fd,fs,100,16,0,4,97,3,100,0
fd,fs,100,17,0,4,97,3,100,0
fd,fs,100,18,0,4,99,1,100,0
fd,fs,100,19,0,4,99,1,100,0
fd,fs,100,20,0,4,95,5,100,0
fd,fs,100,1,0,5,99,1,100,0
fd,fs,100,2,0,5,99,1,100,0
fd,fs,100,3,0,5,97,3,100,0
fd,fs,100,4,0,5,95,5,100,0
fd,fs,100,5,0,5,96,4,100,0
fd,fs,100,6,0,5,99,1,100,0
fd,fs,100,7,0,5,99,1,100,0
fd,fs,100,8,0,5,94,6,100,0
fd,fs,100,9,0,5,100,0,100,0
fd,fs,100,10,0,5,99,1,100,0
fd,fs,100,11,0,5,94,6,100,0
fd,fs,100,12,0,5,99,1,100,0
fd,fs,100,13,0,5,100,0,100,0
fd,fs,100,14,0,5,98,2,100,0
fd,fs,100,15,0,5,99,1,100,0
fd,fs,100,16,0,5,94,6,100,0
fd,fs,100,17,0,5,99,1,100,0
fd,fs,100,18,0,5,100,0,100,0
fd,fs,100,19,0,5,97,3,100,0
fd,fs,100,20,0,5,100,0,100,0
fd,fs,100,1,0,6,99,1,100,0
fd,fs,100,2,0,6,100,0,100,0
fd,fs,100,3,0,6,99,1,100,0
fd,fs,100,4,0,6,100,0,100,0
fd,fs,100,5,0,6,93,7,100,0
fd,fs,100,6,0,6,100,0,100,0
fd,fs,100,7,0,6,100,0,100,0
fd,fs,100,8,0,6,100,0,100,0
fd,fs,100,9,0,6,100,0,100,0
fd,fs,100,10,0,6,96,4,100,0
fd,fs,100,11,0,6,97,3,100,0
fd,fs,100,12,0,6,100,0,100,0
fd,fs,100,13,0,6,97,3,100,0
fd,fs,100,14,0,6,98,2,100,0
fd,fs,100,15,0,6,100,0,100,0
fd,fs,100,16,0,6,99,1,100,0
fd,fs,100,17,0,6,99,1,100,0
fd,fs,100,18,0,6,100,0,100,0
fd,fs,100,19,0,6,99,1,100,0
fd,fs,100,20,0,6,99,1,100,0
fd,fs,100,1,0,7,100,0,100,0
fd,fs,100,2,0,7,100,0,100,0
fd,fs,100,3,0,7,97,3,100,0
fd,fs,100,4,0,7,99,1,100,0
fd,fs,100,5,0,7,100,0,100,0
fd,fs,100,6,0,7,99,1,100,0
fd,fs,100,7,0,7,96,4,100,0
fd,fs,100,8,0,7,97,3,100,0
fd,fs,100,9,0,7,99,1,100,0
fd,fs,100,10,0,7,100,0,100,0
fd,fs,100,11,0,7,99,1,100,0
fd,fs,100,12,0,7,100,0,100,0
fd,fs,100,13,0,7,96,4,100,0
fd,fs,100,14,0,7,100,0,100,0
fd,fs,100,15,0,7,100,0,100,0
fd,fs,100,16,0,7,100,0,100,0
fd,fs,100,17,0,7,100,0,100,0
fd,fs,100,18,0,7,99,1,100,0
fd,fs,100,19,0,7,98,2,100,0
fd,fs,100,20,0,7,96,4,100,0
fd,fs,100,1,0,8,100,0,100,0
fd,fs,100,2,0,8,97,3,100,0
fd,fs,100,3,0,8,99,1,100,0
fd,fs,100,4,0,8,100,0,100,0
fd,fs,100,5,0,8,100,0,100,0
fd,fs,100,6,0,8,100,0,100,0
fd,fs,100,7,0,8,100,0,100,0
fd,fs,100,8,0,8,99,1,100,0
fd,fs,100,9,0,8,100,0,100,0
fd,fs,100,10,0,8,99,1,100,0
fd,fs,100,11,0,8,100,0,100,0
fd,fs,100,12,0,8,99,1,100,0
fd,fs,100,13,0,8,100,0,100,0
fd,fs,100,14,0,8,99,1,100,0
fd,fs,100,15,0,8,100,0,100,0
fd,fs,100,16,0,8,100,0,100,0
fd,fs,100,17,0,8,100,0,100,0
fd,fs,100,18,0,8,100,0,100,0
fd,fs,100,19,0,8,100,0,100,0
fd,fs,100,20,0,8,100,0,100,0
fd,fs,100,1,0,9,100,0,100,0
fd,fs,100,2,0,9,100,0,100,0
fd,fs,100,3,0,9,100,0,100,0
fd,fs,100,4,0,9,100,0,100,0
fd,fs,100,5,0,9,95,5,100,0
fd,fs,100,6,0,9,100,0,100,0
fd,fs,100,7,0,9,100,0,100,0
fd,fs,100,8,0,9,95,5,100,0
fd,fs,100,9,0,9,99,1,100,0
fd,fs,100,10,0,9,98,2,100,0
fd,fs,100,11,0,9,93,7,100,0
fd,fs,100,12,0,9,100,0,100,0
fd,fs,100,13,0,9,100,0,100,0
fd,fs,100,14,0,9,99,1,100,0
fd,fs,100,15,0,9,100,0,100,0
fd,fs,100,16,0,9,100,0,100,0
fd,fs,100,17,0,9,99,1,100,0
fd,fs,100,18,0,9,99,1,100,0
fd,fs,100,19,0,9,100,0,100,0
fd,fs,100,20,0,9,99,1,100,0
fd,fs,100,1,0.05,0,1,99,100,0
fd,fs,100,2,0.05,0,1,99,100,0
fd,fs,100,3,0.05,0,1,99,100,0
fd,fs,100,4,0.05,0,1,99,100,0
fd,fs,100,5,0.05,0,1,99,100,0
fd,fs,100,6,0.05,0,1,99,100,0
fd,fs,100,7,0.05,0,1,99,100,0
fd,fs,100,8,0.05,0,1,99,100,0
fd,fs,100,9,0.05,0,1,99,100,0
fd,fs,100,10,0.05,0,1,99,100,0
fd,fs,100,11,0.05,0,1,99,100,0
fd,fs,100,12,0.05,0,1,99,100,0
fd,fs,100,13,0.05,0,1,99,100,0
fd,fs,100,14,0.05,0,1,99,100,0
fd,fs,100,15,0.05,0,1,99,100,0
fd,fs,100,16,0.05,0,1,99,100,0
fd,fs,100,17,0.05,0,1,99,100,0
fd,fs,100,18,0.05,0,1,99,100,0
fd,fs,100,19,0.05,0,1,99,100,0
fd,fs,100,20,0.05,0,1,99,100,0
fd,fs,100,1,0.05,1,100,0,100,0
fd,fs,100,2,0.05,1,98,2,100,0
fd,fs,100,3,0.05,1,98,2,100,0
fd,fs,100,4,0.05,1,100,0,100,0
fd,fs,100,5,0.05,1,98,2,100,0
fd,fs,100,6,0.05,1,100,0,100,0
fd,fs,100,7,0.05,1,95,5,100,0
fd,fs,100,8,0.05,1,97,3,100,0
fd,fs,100,9,0.05,1,100,0,100,0
fd,fs,100,10,0.05,1,95,5,100,0
fd,fs,100,11,0.05,1,100,0,100,0
fd,fs,100,12,0.05,1,99,1,100,0
fd,fs,100,13,0.05,1,100,0,100,0
fd,fs,100,14,0.05,1,100,0,100,0
fd,fs,100,15,0.05,1,98,2,100,0
fd,fs,100,16,0.05,1,97,3,100,0
fd,fs,100,17,0.05,1,100,0,100,0
fd,fs,100,18,0.05,1,98,2,100,0
fd,fs,100,19,0.05,1,98,2,100,0
fd,fs,100,20,0.05,1,94,6,100,0
fd,fs,100,1,0.05,2,98,2,100,0
fd,fs,100,2,0.05,2,100,0,100,0
fd,fs,100,3,0.05,2,100,0,100,0
fd,fs,100,4,0.05,2,98,2,100,0
fd,fs,100,5,0.05,2,100,0,100,0
fd,fs,100,6,0.05,2,100,0,100,0
fd,fs,100,7,0.05,2,100,0,100,0
fd,fs,100,8,0.05,2,94,6,100,0
fd,fs,100,9,0.05,2,97,3,100,0
fd,fs,100,10,0.05,2,100,0,100,0
fd,fs,100,11,0.05,2,98,2,100,0
fd,fs,100,12,0.05,2,100,0,100,0
fd,fs,100,13,0.05,2,98,2,100,0
fd,fs,100,14,0.05,2,98,2,100,0
fd,fs,100,15,0.05,2,100,0,100,0
fd,fs,100,16,0.05,2,100,0,100,0
fd,fs,100,17,0.05,2,99,1,100,0
fd,fs,100,18,0.05,2,100,0,100,0
fd,fs,100,19,0.05,2,100,0,100,0
fd,fs,100,20,0.05,2,100,0,100,0
fd,fs,100,1,0.05,3,99,1,100,0
fd,fs,100,2,0.05,3,96,4,100,0
fd,fs,100,3,0.05,3,99,1,100,0
fd,fs,100,4,0.05,3,96,4,100,0
fd,fs,100,5,0.05,3,100,0,100,0
fd,fs,100,6,0.05,3,100,0,100,0
fd,fs,100,7,0.05,3,100,0,100,0
fd,fs,100,8,0.05,3,100,0,100,0
fd,fs,100,9,0.05,3,98,2,100,0
fd,fs,100,10,0.05,3,100,0,100,0
fd,fs,100,11,0.05,3,92,8,100,0
fd,fs,100,12,0.05,3,100,0,100,0
fd,fs,100,13,0.05,3,100,0,100,0
fd,fs,100,14,0.05,3,100,0,100,0
fd,fs,100,15,0.05,3,95,5,100,0
fd,fs,100,16,0.05,3,96,4,100,0
fd,fs,100,17,0.05,3,100,0,100,0
fd,fs,100,18,0.05,3,94,6,100,0
fd,fs,100,19,0.05,3,99,1,100,0
fd,fs,100,20,0.05,3,98,2,100,0
fd,fs,100,1,0.05,4,98,2,100,0
fd,fs,100,2,0.05,4,100,0,100,0
fd,fs,100,3,0.05,4,100,0,100,0
fd,fs,100,4,0.05,4,96,4,100,0
fd,fs,100,5,0.05,4,100,0,100,0
fd,fs,100,6,0.05,4,97,3,100,0
fd,fs,100,7,0.05,4,99,1,100,0
fd,fs,100,8,0.05,4,98,2,100,0
fd,fs,100,9,0.05,4,98,2,100,0
fd,fs,100,10,0.05,4,95,5,100,0
fd,fs,100,11,0.05,4,100,0,100,0
fd,fs,100,12,0.05,4,100,0,100,0
fd,fs,100,13,0.05,4,98,2,100,0
fd,fs,100,14,0.05,4,95,5,100,0
fd,fs,100,15,0.05,4,98,2,100,0
fd,fs,100,16,0.05,4,94,6,100,0
fd,fs,100,17,0.05,4,100,0,100,0
fd,fs,100,18,0.05,4,99,1,100,0
fd,fs,100,19,0.05,4,97,3,100,0
fd,fs,100,20,0.05,4,100,0,100,0
fd,fs,100,1,0.05,5,100,0,100,0
fd,fs,100,2,0.05,5,98,2,100,0
fd,fs,100,3,0.05,5,99,1,100,0
fd,fs,100,4,0.05,5,97,3,100,0
fd,fs,100,5,0.05,5,95,5,100,0
fd,fs,100,6,0.05,5,100,0,100,0
fd,fs,100,7,0.05,5,100,0,100,0
fd,fs,100,8,0.05,5,97,3,100,0
fd,fs,100,9,0.05,5,98,2,100,0
fd,fs,100,10,0.05,5,99,1,100,0
fd,fs,100,11,0.05,5,98,2,100,0
fd,fs,100,12,0.05,5,97,3,100,0
fd,fs,100,13,0.05,5,94,6,100,0
fd,fs,100,14,0.05,5,100,0,100,0
fd,fs,100,15,0.05,5,93,7,100,0
fd,fs,100,16,0.05,5,100,0,100,0
fd,fs,100,17,0.05,5,100,0,100,0
fd,fs,100,18,0.05,5,100,0,100,0
fd,fs,100,19,0.05,5,100,0,100,0
fd,fs,100,20,0.05,5,100,0,100,0
fd,fs,100,1,0.05,6,100,0,100,0
fd,fs,100,2,0.05,6,94,6,100,0
fd,fs,100,3,0.05,6,98,2,100,0
fd,fs,100,4,0.05,6,100,0,100,0
fd,fs,100,5,0.05,6,100,0,100,0
fd,fs,100,6,0.05,6,99,1,100,0
fd,fs,100,7,0.05,6,100,0,100,0
fd,fs,100,8,0.05,6,100,0,100,0
fd,fs,100,9,0.05,6,100,0,100,0
fd,fs,100,10,0.05,6,98,2,100,0
fd,fs,100,11,0.05,6,98,2,100,0
fd,fs,100,12,0.05,6,98,2,100,0
fd,fs,100,13,0.05,6,100,0,100,0
fd,fs,100,14,0.05,6,100,0,100,0
fd,fs,100,15,0.05,6,95,5,100,0
fd,fs,100,16,0.05,6,100,0,100,0
fd,fs,100,17,0.05,6,99,1,100,0
fd,fs,100,18,0.05,6,100,0,100,0
fd,fs,100,19,0.05,6,100,0,100,0
fd,fs,100,20,0.05,6,99,1,100,0
fd,fs,100,1,0.05,7,100,0,100,0
fd,fs,100,2,0.05,7,100,0,100,0
fd,fs,100,3,0.05,7,98,2,100,0
fd,fs,100,4,0.05,7,100,0,100,0
fd,fs,100,5,0.05,7,98,2,100,0
fd,fs,100,6,0.05,7,100,0,100,0
fd,fs,100,7,0.05,7,100,0,100,0
fd,fs,100,8,0.05,7,100,0,100,0
fd,fs,100,9,0.05,7,100,0,100,0
fd,fs,100,10,0.05,7,100,0,100,0
fd,fs,100,11,0.05,7,99,1,100,0
fd,fs,100,12,0.05,7,95,5,100,0
fd,fs,100,13,0.05,7,97,3,100,0
fd,fs,100,14,0.05,7,100,0,100,0
fd,fs,100,15,0.05,7,99,1,100,0
fd,fs,100,16,0.05,7,97,3,100,0
fd,fs,100,17,0.05,7,100,0,100,0
fd,fs,100,18,0.05,7,100,0,100,0
fd,fs,100,19,0.05,7,99,1,100,0
fd,fs,100,20,0.05,7,100,0,100,0
fd,fs,100,1,0.05,8,98,2,100,0
fd,fs,100,2,0.05,8,100,0,100,0
fd,fs,100,3,0.05,8,97,3,100,0
fd,fs,100,4,0.05,8,96,4,100,0
fd,fs,100,5,0.05,8,100,0,100,0
fd,fs,100,6,0.05,8,100,0,100,0
fd,fs,100,7,0.05,8,95,5,100,0
fd,fs,100,8,0.05,8,100,0,100,0
fd,fs,100,9,0.05,8,98,2,100,0
fd,fs,100,10,0.05,8,100,0,100,0
fd,fs,100,11,0.05,8,98,2,100,0
fd,fs,100,12,0.05,8,100,0,100,0
fd,fs,100,13,0.05,8,98,2,100,0
fd,fs,100,14,0.05,8,94,6,100,0
fd,fs,100,15,0.05,8,98,2,100,0
fd,fs,100,16,0.05,8,100,0,100,0
fd,fs,100,17,0.05,8,100,0,100,0
fd,fs,100,18,0.05,8,100,0,100,0
fd,fs,100,19,0.05,8,100,0,100,0
fd,fs,100,20,0.05,8,98,2,100,0
fd,fs,100,1,0.05,9,100,0,100,0
fd,fs,100,2,0.05,9,99,1,100,0
fd,fs,100,3,0.05,9,98,2,100,0
fd,fs,100,4,0.05,9,99,1,100,0
fd,fs,100,5,0.05,9,100,0,100,0
fd,fs,100,6,0.05,9,98,2,100,0
fd,fs,100,7,0.05,9,99,1,100,0
fd,fs,100,8,0.05,9,94,6,100,0
fd,fs,100,9,0.05,9,98,2,100,0
fd,fs,100,10,0.05,9,97,3,100,0
fd,fs,100,11,0.05,9,98,2,100,0
fd,fs,100,12,0.05,9,99,1,100,0
fd,fs,100,13,0.05,9,100,0,100,0
fd,fs,100,14,0.05,9,100,0,100,0
fd,fs,100,15,0.05,9,100,0,100,0
fd,fs,100,16,0.05,9,98,2,100,0
fd,fs,100,17,0.05,9,98,2,100,0
fd,fs,100,18,0.05,9,97,3,100,0
fd,fs,100,19,0.05,9,100,0,100,0
fd,fs,100,20,0.05,9,99,1,100,0
fd,fs,100,1,0.1,0,1,99,100,0
fd,fs,100,2,0.1,0,1,99,100,0
fd,fs,100,3,0.1,0,1,99,100,0
fd,fs,100,4,0.1,0,1,99,100,0
fd,fs,100,5,0.1,0,1,99,100,0
fd,fs,100,6,0.1,0,1,99,100,0
fd,fs,100,7,0.1,0,1,99,100,0
fd,fs,100,8,0.1,0,1,99,100,0
fd,fs,100,9,0.1,0,1,99,100,0
fd,fs,100,10,0.1,0,1,99,100,0
fd,fs,100,11,0.1,0,1,99,100,0
fd,fs,100,12,0.1,0,1,99,100,0
