model,setting,groupn,run,s,a,first.stable.gen,n.gens.stable,first.stable.gen.fuzzy,n.gens.stable.fuzzy
pnov,x,30,6,0.05,2,100,0,100,0
pnov,x,30,7,0.05,2,100,0,100,0
pnov,x,30,8,0.05,2,99,1,100,0
pnov,x,30,9,0.05,2,95,5,100,0
pnov,x,30,10,0.05,2,100,0,100,0
pnov,x,30,11,0.05,2,100,0,100,0
pnov,x,30,12,0.05,2,99,1,100,0
pnov,x,30,13,0.05,2,100,0,100,0
pnov,x,30,14,0.05,2,100,0,100,0
pnov,x,30,15,0.05,2,100,0,100,0
pnov,x,30,16,0.05,2,100,0,100,0
pnov,x,30,17,0.05,2,100,0,100,0
pnov,x,30,18,0.05,2,95,5,100,0
pnov,x,30,19,0.05,2,100,0,100,0
pnov,x,30,20,0.05,2,99,1,100,0
pnov,x,30,1,0.05,3,100,0,100,0
pnov,x,30,2,0.05,3,100,0,100,0
pnov,x,30,3,0.05,3,100,0,100,0
pnov,x,30,4,0.05,3,99,1,100,0
pnov,x,30,5,0.05,3,100,0,100,0
pnov,x,30,6,0.05,3,100,0,100,0
pnov,x,30,7,0.05,3,99,1,100,0
pnov,x,30,8,0.05,3,99,1,100,0
pnov,x,30,9,0.05,3,100,0,100,0
pnov,x,30,10,0.05,3,99,1,100,0
pnov,x,30,11,0.05,3,97,3,100,0
pnov,x,30,12,0.05,3,99,1,100,0
pnov,x,30,13,0.05,3,98,2,100,0
pnov,x,30,14,0.05,3,100,0,100,0
pnov,x,30,15,0.05,3,100,0,100,0
pnov,x,30,16,0.05,3,100,0,100,0
pnov,x,30,17,0.05,3,97,3,100,0
pnov,x,30,18,0.05,3,99,1,100,0
pnov,x,30,19,0.05,3,96,4,100,0
pnov,x,30,20,0.05,3,100,0,100,0
pnov,x,30,1,0.05,4,99,1,100,0
pnov,x,30,2,0.05,4,98,2,100,0
pnov,x,30,3,0.05,4,99,1,100,0
pnov,x,30,4,0.05,4,100,0,100,0
pnov,x,30,5,0.05,4,100,0,100,0
pnov,x,30,6,0.05,4,99,1,100,0
pnov,x,30,7,0.05,4,100,0,100,0
pnov,x,30,8,0.05,4,98,2,100,0
pnov,x,30,9,0.05,4,100,0,100,0
pnov,x,30,10,0.05,4,94,6,100,0
pnov,x,30,11,0.05,4,100,0,100,0
pnov,x,30,12,0.05,4,100,0,100,0
pnov,x,30,13,0.05,4,96,4,100,0
pnov,x,30,14,0.05,4,97,3,100,0
pnov,x,30,15,0.05,4,98,2,100,0
pnov,x,30,16,0.05,4,97,3,100,0
pnov,x,30,17,0.05,4,100,0,100,0
pnov,x,30,18,0.05,4,96,4,100,0
pnov,x,30,19,0.05,4,96,4,100,0
pnov,x,30,20,0.05,4,95,5,100,0
pnov,x,30,1,0.05,5,93,7,100,0
pnov,x,30,2,0.05,5,100,0,100,0
pnov,x,30,3,0.05,5,100,0,100,0
pnov,x,30,4,0.05,5,100,0,100,0
pnov,x,30,5,0.05,5,98,2,100,0
pnov,x,30,6,0.05,5,100,0,100,0
pnov,x,30,7,0.05,5,96,4,100,0
pnov,x,30,8,0.05,5,100,0,100,0
